fold,j,evr,method,split
11,3,0.034087764605912854,CCA,test
11,3,0.14268815241616786,PCA,train
11,3,0.10033353347092566,PCA,test
11,4,0.049883667510458043,CCA,train
11,4,0.03513593042044564,CCA,test
11,4,0.17196644119764753,PCA,train
11,4,0.1218633783477989,PCA,test
12,1,0.02365758090975432,CCA,train
12,1,0.013276096834640361,CCA,test
12,1,0.06222258509291103,PCA,train
12,1,0.03635338703519633,PCA,test
12,2,0.03415164692882247,CCA,train
12,2,0.017573546398342403,CCA,test
12,2,0.1077179628365048,PCA,train
12,2,0.08050493752164889,PCA,test
12,3,0.04058489731138117,CCA,train
12,3,0.021288992492450084,CCA,test
12,3,0.14288567473027597,PCA,train
12,3,0.09759381037927252,PCA,test
12,4,0.049268967953045785,CCA,train
12,4,0.028015666169569388,CCA,test
12,4,0.1713862700827857,PCA,train
12,4,0.12701799195811608,PCA,test
13,1,0.022660165869000885,CCA,train
13,1,0.031674393049131847,CCA,test
13,1,0.060742666552313564,PCA,train
13,1,0.05586962851379623,PCA,test
13,2,0.033173856419612374,CCA,train
13,2,0.037889439921923736,CCA,test
13,2,0.10653228305578259,PCA,train
13,2,0.09943224815005429,PCA,test
13,3,0.039782224430805556,CCA,train
13,3,0.04152741174233471,CCA,test
13,3,0.14073548809011457,PCA,train
13,3,0.12947675063924433,PCA,test
13,4,0.04865778843296098,CCA,train
13,4,0.04653030330318251,CCA,test
13,4,0.16999537253682637,PCA,train
13,4,0.1529157658036729,PCA,test
14,1,0.024277916757162902,CCA,train
14,1,0.017320135550572685,CCA,test
14,1,0.0628483603061668,PCA,train
14,1,0.02676768416573966,PCA,test
14,2,0.0348327117255993,CCA,train
14,2,0.022815261665332386,CCA,test
14,2,0.10870329312557403,PCA,train
14,2,0.0654018853985745,PCA,test
14,3,0.041606514257811984,CCA,train
14,3,0.025960980015624788,CCA,test
14,3,0.14392006764088913,PCA,train
14,3,0.0787869860567669,PCA,test
14,4,0.050370075003595756,CCA,train
14,4,0.030397377589054794,CCA,test
14,4,0.1738544033270438,PCA,train
