canonical_direction,fold,shuffle_id,tau_D
2,8,49,4.78499692583382
2,8,50,5.018320678613224
2,8,51,5.222331740491514
2,8,52,5.0340000365710935
2,8,53,5.192493179929782
2,8,54,4.9892892312756
2,8,55,5.106014520040959
2,8,56,4.571578446459918
2,8,57,4.8000500921591565
2,8,58,4.875429442802807
2,8,59,4.724261619660619
2,8,60,4.9312933088063184
2,8,61,4.998451377267408
2,8,62,5.112869058221181
2,8,63,4.644567788033937
2,8,64,5.06623262873025
2,8,65,4.624395485078994
2,8,66,4.7571623480105325
2,8,67,5.014748283352836
2,8,68,4.673411979227619
2,8,69,4.998552036571093
2,8,70,5.016896672030426
2,8,71,4.73306982358104
2,8,72,5.198459088209478
2,8,73,4.816620231714452
2,8,74,4.983589892188413
2,8,75,4.731469106202457
2,8,76,4.896468199824457
2,8,77,4.858428926272673
2,8,78,4.938862212112346
2,8,79,4.915703230836747
2,8,80,4.81814877677004
2,8,81,4.664963540228204
2,8,82,4.905430262873024
2,8,83,5.183778021064949
2,8,84,4.959638417349327
2,8,85,4.802475677589232
2,8,86,4.992496986395553
2,8,87,5.094944789204212
2,8,88,4.806478601667641
2,8,89,5.120533297542422
2,8,90,5.017021208016383
2,8,91,4.878966843475716
2,8,92,4.842097699093036
2,8,93,4.743114056904623
2,8,94,4.791755424370976
2,8,95,5.112706596840257
2,8,96,4.849909909303685
2,8,97,4.7096877894967815
2,8,98,4.967005259069631
2,8,99,4.852065924078407
2,8,100,4.68523727574605
2,9,1,5.08775903847279
2,9,2,5.0921902340550025
2,9,3,5.00733450570509
2,9,4,5.047163579724985
2,9,5,4.864594934610883
2,9,6,5.199909761702749
2,9,7,5.073804306465768
2,9,8,4.935332480544177
2,9,9,4.848534274136921
2,9,10,5.473943843036863
2,9,11,4.828199877267407
2,9,12,4.775114106056172
2,9,13,5.172818085722644
2,9,14,4.845287228788764
2,9,15,5.090461587770626
2,9,16,5.142038345084844
2,9,17,4.857482735078992
2,9,18,5.042711166179052
2,9,19,4.784104618051492
2,9,20,4.608649433586892
2,9,21,4.566429003803393
2,9,22,4.740896142919835
2,9,23,4.884588198654183
2,9,24,4.809159827238149
2,9,25,4.891098090696313
2,9,26,5.17363714540667
2,9,27,4.979567879169104
2,9,28,4.966526102545347
2,9,29,5.161236745318899
2,9,30,4.848378685196021
2,9,31,5.035420280573434
2,9,32,5.0583237230836735
2,9,33,4.92957321459918
2,9,34,5.336414529256875
2,9,35,4.952876869221766
2,9,36,5.007584024575775
2,9,37,4.820816549005266
2,9,38,5.238578845084843
2,9,39,4.998942175248683
2,9,40,4.943346132826214
2,9,41,4.699347293885311
2,9,42,4.674997584991222
2,9,43,4.8579083210942064
2,9,44,4.917207853861907
2,9,45,4.912229457431246
2,9,46,4.803959058513749
2,9,47,4.79061423098303
2,9,48,4.73059467115272
2,9,49,4.809925431685195
2,9,50,5.004752960503218
2,9,51,4.833248366588648
2,9,52,5.0801695392042125
2,9,53,4.794674011263895
2,9,54,5.092531480836746
2,9,55,5.334672860152136
2,9,56,4.684745631655939
2,9,57,5.001780334698653
2,9,58,4.742220586454066
2,9,59,4.895235897454651
2,9,60,4.880192742100643
2,9,61,4.867191306904622
2,9,62,4.9053504479227605
2,9,63,4.627545459186658
2,9,64,4.980985026184903
2,9,65,4.818753093329432
2,9,66,4.7809091104447035
2,9,67,4.8596366059098886
2,9,68,5.1894736294616735
2,9,69,5.203447713428905
2,9,70,4.851330731421884
2,9,71,4.91667157255705
2,9,72,5.1046345981568155
2,9,73,4.837758591720305
2,9,74,4.958938608543007
2,9,75,5.02268246591574
2,9,76,4.803580608689291
2,9,77,4.823267197045055
2,9,78,4.7791270721181975
2,9,79,5.111009357372732
2,9,80,4.914156611614979
2,9,81,4.874021023405501
2,9,82,4.963991302223523
2,9,83,5.105795299151549
2,9,84,5.006740275453481
2,9,85,4.528906514774722
2,9,86,4.897054325043885
2,9,87,4.904245058367466
2,9,88,4.795681434172031
2,9,89,5.109805414569923
2,9,90,5.055972044470449
2,9,91,4.817285484932708
2,9,92,4.773123976448215
2,9,93,4.792044126389701
2,9,94,5.084356094060853
2,9,95,5.10901231421884
2,9,96,4.893142567583381
2,9,97,4.8339650468110005
2,9,98,4.7254787378583964
2,9,99,4.674893295201872
2,9,100,4.695381984347571
2,10,1,5.057603708455236
2,10,2,4.972753480836746
2,10,3,4.745805368051491
2,10,4,4.902617378876535
2,10,5,4.864660950702164
2,10,6,5.035048264921005
2,10,7,5.339467619514335
2,10,8,4.878067082650673
2,10,9,5.080690381948507
2,10,10,5.335917496196606
2,10,11,4.928945937244001
2,10,12,5.078992230544177
2,10,13,5.290691038033938
2,10,14,4.853561826799297
2,10,15,5.225773492393211
2,10,16,5.122098572995903
2,10,17,4.809340419397307
2,10,18,5.0585352066998235
2,10,19,4.921093627998829
2,10,20,4.821578101667641
2,10,21,4.550380191925101
2,10,22,4.6884162222059675
2,10,23,5.092501151111761
2,10,24,5.188975305441778
2,10,25,4.842194606495025
2,10,26,4.937704985517846
2,10,27,5.013529334113516
2,10,28,4.754011733469865
2,10,29,4.985040814803979
2,10,30,4.870469886483323
2,10,31,4.982161049297835
2,10,32,4.753383104739614
2,10,33,5.101142625219426
2,10,34,4.812632179637214
2,10,35,4.866522371416032
2,10,36,4.87671798098303
2,10,37,4.965569034669397
2,10,38,5.164631765944997
2,10,39,5.00087902442949
2,10,40,4.825103801930953
2,10,41,5.1440285909888805
2,10,42,4.747041336746634
2,10,43,4.818364849473376
2,10,44,4.829116009947336
2,10,45,4.861152403159742
2,10,46,4.758784479520187
2,10,47,4.763486449678173
2,10,48,4.70152209025746
2,10,49,4.749622082358103
2,10,50,5.098738889994148
2,10,51,5.084500683586892
2,10,52,5.072195626097132
2,10,53,4.9736476954359254
2,10,54,4.912728825775306
2,10,55,5.2528187622878875
2,10,56,4.601258052516091
2,10,57,4.909753929783497
2,10,58,4.867775949531889
2,10,59,5.107867092012873
2,10,60,4.907034781158571
2,10,61,5.16811798229959
2,10,62,5.061918105471034
2,10,63,4.812927476594499
2,10,64,4.876749313487419
2,10,65,4.960813243417202
2,10,66,4.832836760532474
2,10,67,4.944110834113515
2,10,68,4.8843320386190765
2,10,69,5.2479977068461086
2,10,70,5.032018519894675
2,10,71,4.782160718695143
2,10,72,5.223085308513751
2,10,73,4.790159643943826
2,10,74,5.121350670713867
2,10,75,4.769265859566998
2,10,76,4.731479501609127
2,10,77,5.020576943241661
2,10,78,4.959258096401404
2,10,79,4.920038816120537
2,10,80,4.996061516968988
2,10,81,4.765346045787009
2,10,82,4.965254336746635
2,10,83,4.9880597779403155
2,10,84,4.745198373464013
2,10,85,4.765433485517845
2,10,86,5.0367262480983035
2,10,87,4.986473675394967
2,10,88,4.879654797688707
2,10,89,5.037299407840842
2,10,90,5.096464755119952
2,10,91,4.972037342744294
2,10,92,4.782626347425395
2,10,93,5.0722776388238735
2,10,94,4.817707308952603
2,10,95,5.210726942217671
2,10,96,4.731600245757751
2,10,97,4.731395736102983
2,10,98,4.883444314950263
2,10,99,4.8524853971620825
2,10,100,4.6930865421299
2,11,1,4.914004594207138
2,11,2,4.972398793885312
2,11,3,5.029403634142773
2,11,4,4.745158421445288
2,11,5,4.7219920280866
2,11,6,5.020015842159156
2,11,7,5.249882028525453
2,11,8,4.869193211673493
2,11,9,4.9337948327969565
2,11,10,5.317122137946167
2,11,11,4.983235768431831
2,11,12,4.862854888823873
2,11,13,5.281170569777647
2,11,14,4.655829463428905
2,11,15,5.076908154622586
2,11,16,5.1985724425102395
2,11,17,4.7632332001170266
2,11,18,4.901845524575774
2,11,19,5.035562055441779
2,11,20,4.817767546225863
2,11,21,4.780363612785253
2,11,22,4.9316301574019885
2,11,23,5.097128410327676
2,11,24,5.053113344499706
2,11,25,4.710321092890579
2,11,26,5.067855974546518
2,11,27,4.798778097425394
2,11,28,4.887816413253363
2,11,29,4.78042901170275
2,11,30,4.837929050906962
2,11,31,4.959770398624927
2,11,32,4.908366070509069
2,11,33,5.089857800468109
2,11,34,5.125347805880631
2,11,35,4.8686581186366285
2,11,36,4.962565014482152
2,11,37,4.849649416617905
2,11,38,5.127988138531304
2,11,39,5.072961028818022
2,11,40,4.782298831772966
2,11,41,5.202988257021649
2,11,42,4.805990941925102
2,11,43,5.090492163399648
2,11,44,4.847689832650673
2,11,45,4.848167633850204
2,11,46,4.819281194119367
2,11,47,4.738844616149795
2,11,48,4.754932759215915
2,11,49,4.8482198648332355
2,11,50,5.03630511966062
2,11,51,4.892775175102399
2,11,52,4.902492738882387
2,11,53,5.04640812770626
2,11,54,4.826045026184904
2,11,55,5.356027579432417
2,11,56,4.80706094119368
2,11,57,4.914826791691046
2,11,58,4.891973734055003
2,11,59,4.952868834113515
2,11,60,4.978787142334697
2,11,61,5.008614861614979
2,11,62,5.027996169397306
2,11,63,4.706139456407255
2,11,64,5.060016321094206
2,11,65,4.845339574166179
2,11,66,4.834547348010532
2,11,67,5.1536704368051485
2,11,68,4.903774323142188
2,11,69,5.280589173200702
2,11,70,4.966612281304856
2,11,71,4.883679667934462
2,11,72,4.967098120392041
2,11,73,4.8759095040959615
2,11,74,5.257347176272674
2,11,75,4.662959771357519
2,11,76,4.937638836892919
2,11,77,5.082821814218842
2,11,78,5.07522352574605
2,11,79,4.9425722570216495
2,11,80,4.893108902135751
2,11,81,4.6801089501170265
2,11,82,4.946258632094792
2,11,83,5.219821874926857
2,11,84,4.890129053978935
2,11,85,4.921298496050321
2,11,86,5.1760729259801055
2,11,87,5.071979062317143
2,11,88,5.05827165608543
2,11,89,4.958575345962551
2,11,90,5.096617737273259
2,11,91,4.915709163253364
2,11,92,4.7587643003218245
2,11,93,4.896593583235809
2,11,94,4.783851977911058
2,11,95,4.928063689877121
2,11,96,4.7558380296957274
2,11,97,4.7599977096255115
2,11,98,4.882111221181977
2,11,99,4.862196095816266
2,11,100,4.692736750877706
2,12,1,5.004816357811585
2,12,2,5.148891238736103
2,12,3,4.838010761556465
2,12,4,4.955187194411935
2,12,5,5.052258942363955
2,12,6,4.997851262726739
2,12,7,5.078083053393796
2,12,8,4.927774158572264
2,12,9,4.996220099473375
2,12,10,5.194264853423054
2,12,11,4.786833854885897
2,12,12,4.789931892480982
2,12,13,5.28084310532475
2,12,14,4.8285186669104725
2,12,15,5.26249102208894
2,12,16,4.89518222162083
2,12,17,4.669908389847863
2,12,18,5.192780029695728
2,12,19,5.196838911936805
2,12,20,4.735117345231129
2,12,21,4.6926453161205375
2,12,22,4.675969400380338
2,12,23,5.080078369368052
2,12,24,4.946552071679345
2,12,25,4.72097139174956
2,12,26,5.065111122586307
2,12,27,4.705527066705675
2,12,28,4.664836273844353
2,12,29,4.766554088063194
2,12,30,4.85274236936805
2,12,31,5.119556127559976
2,12,32,5.063456153452311
2,12,33,5.0404181123464005
2,12,34,5.307991432709186
2,12,35,4.9022303003218255
2,12,36,5.1770129568461085
2,12,37,4.999435477618489
2,12,38,5.184400894821532
2,12,39,5.1250194091574
2,12,40,4.784291001609128
2,12,41,4.759271210064364
2,12,42,4.838454833089526
2,12,43,5.083091738589818
2,12,44,4.984028651404329
2,12,45,5.066450764921005
2,12,46,4.7107305532475126
2,12,47,4.759089915593914
2,12,48,4.842310258923346
2,12,49,4.966047595084844
2,12,50,4.948295405207724
2,12,51,4.980707267700409
2,12,52,5.067810271211233
2,12,53,4.927463047981274
2,12,54,4.988927505705091
2,12,55,5.355367003218256
2,12,56,4.736496947337624
2,12,57,4.886144739613808
2,12,58,4.862599637799882
2,12,59,4.834168624195435
2,12,60,4.971068449239321
2,12,61,4.831740646869513
2,12,62,4.951967749414861
2,12,63,4.739821339964891
2,12,64,4.9680740055588055
2,12,65,4.743899444997074
2,12,66,4.950452267115272
2,12,67,4.880453211673492
2,12,68,4.792077219133996
2,12,69,5.22978231451141
2,12,70,5.128523945143358
2,12,71,5.069565107519015
2,12,72,5.085053446898771
2,12,73,4.9399870280866
2,12,74,4.756663713282621
2,12,75,4.661514596401404
2,12,76,4.8154215384727905
2,12,77,5.005662156816851
2,12,78,5.09628117012873
2,12,79,5.333183254827383
2,12,80,4.885239823434757
2,12,81,4.769613734201287
2,12,82,5.049483356933878
2,12,83,5.054891032328846
2,12,84,4.807981891895844
2,12,85,4.791242287009947
2,12,86,5.1540248743417205
2,12,87,5.070664710503217
2,12,88,4.841938522235225
2,12,89,4.875670619075483
2,12,90,5.025468593475717
2,12,91,4.748846647015798
2,12,92,4.7194940924517255
2,12,93,4.880586876682269
2,12,94,4.8014533907255705
2,12,95,4.886403038180221
2,12,96,4.665628280866002
2,12,97,4.755888125511995
2,12,98,4.975324263165594
2,12,99,4.875918621123463
2,12,100,4.659785621562317
2,13,1,4.858527303101229
2,13,2,4.985717542861321
2,13,3,4.960872068314804
2,13,4,4.841055729520186
2,13,5,5.0372465020479815
2,13,6,5.109769459771794
2,13,7,5.063248655207723
2,13,8,4.734854213428905
2,13,9,5.122715157401989
2,13,10,5.354024827969572
2,13,11,4.798237279256874
2,13,12,5.065293205090695
2,13,13,5.255536216354592
2,13,14,4.785417897893503
2,13,15,5.201778917056758
2,13,16,5.124048790228203
2,13,17,4.823636062609713
2,13,18,4.846062683148039
2,13,19,4.995119908718548
2,13,20,4.720149727472205
2,13,21,4.538262875219425
2,13,22,4.726874138677588
2,13,23,4.991871939145698
2,13,24,5.041315650526623
2,13,25,4.959399097717963
2,13,26,4.9610081236102985
2,13,27,4.973582453774136
2,13,28,4.658825782475131
2,13,29,4.928575751901696
2,13,30,4.987822373610298
2,13,31,5.028830478203626
2,13,32,4.846152971767115
2,13,33,5.037841904330016
2,13,34,5.075196352252779
2,13,35,4.87620656655939
2,13,36,4.95302139306612
2,13,37,4.9818256234640135
2,13,38,5.075456438999415
2,13,39,5.1389039179344635
2,13,40,4.830834181392627
2,13,41,4.9273039969280275
2,13,42,4.896615084991223
2,13,43,4.793301791544762
2,13,44,4.7669636465769445
2,13,45,4.861727786571093
2,13,46,4.710186114686951
2,13,47,4.862450977179636
2,13,48,4.8160952049444115
2,13,49,4.790531789350497
2,13,50,4.939092124634289
2,13,51,5.043481224692802
2,13,52,5.222895936951432
2,13,53,4.900001299590402
2,13,54,4.862522811732006
2,13,55,5.278345152720889
2,13,56,4.522790287156231
2,13,57,5.032953009215915
2,13,58,4.775942747074311
2,13,59,4.723736861468694
2,13,60,4.82582459025746
2,13,61,5.046308425541252
2,13,62,5.066989259362198
2,13,63,4.721178164423639
2,13,64,4.984815857226447
2,13,65,4.776273937390286
2,13,66,4.776379613955529
2,13,67,5.019329395991807
2,13,68,5.039734055880632
2,13,69,5.206805275014627
2,13,70,4.9299973907255685
2,13,71,4.798372122878875
2,13,72,5.156742972498535
2,13,73,4.841995411351666
2,13,74,5.173336508777062
2,13,75,4.662143121416033
2,13,76,4.8451853532767695
2,13,77,4.958416061439438
2,13,78,4.897874477325922
2,13,79,5.000174792568753
2,13,80,5.029814501755412
2,13,81,4.970557897015798
2,13,82,4.864029704798127
2,13,83,5.252710583089525
2,13,84,4.716658606056172
2,13,85,4.672602718256289
2,13,86,4.903369915008777
2,13,87,5.008055307343474
2,13,88,4.814922282182562
2,13,89,5.183113644967817
2,13,90,5.143223169836161
2,13,91,4.793981540228203
2,13,92,4.720829323288473
2,13,93,4.891441633557635
2,13,94,4.7677015787009935
2,13,95,5.035067808806319
2,13,96,4.942806295201871
2,13,97,4.761391052369806
2,13,98,4.814716603715622
2,13,99,4.8316170024868335
2,13,100,4.779629216354593
2,14,1,5.02102295392042
2,14,2,5.081419027647747
2,14,3,4.935237193680514
2,14,4,4.767040376535984
2,14,5,4.825768290081919
2,14,6,5.005515575336453
2,14,7,5.4485379155939135
2,14,8,4.840532930514921
2,14,9,4.994590538326506
2,14,10,5.213372752486834
2,14,11,4.971932170713867
2,14,12,4.964790074166179
2,14,13,5.290336121854885
2,14,14,4.849290721767114
2,14,15,5.072842244587477
2,14,16,5.29174528145114
2,14,17,4.774827764189584
2,14,18,4.9962861360444695
2,14,19,5.142865843475716
2,14,20,4.674659407548273
2,14,21,4.632256747805733
2,14,22,4.573064919104739
2,14,23,5.0520974613809235
2,14,24,4.841182215476886
2,14,25,4.7760192852545345
2,14,26,5.067117885898186
2,14,27,4.937778619953188
2,14,28,4.85294247059684
2,14,29,4.855970769309537
2,14,30,4.940337172908132
2,14,31,4.878091314950263
2,14,32,4.844588600643651
2,14,33,5.0715945775307185
2,14,34,5.2612395601228785
2,14,35,4.95474680178467
2,14,36,4.828500044909302
2,14,37,4.859462725131655
2,14,38,5.0211705902574595
2,14,39,4.982571083089525
2,14,40,4.902113978203627
2,14,41,4.862528651843181
2,14,42,4.958522526331187
2,14,43,5.053542989321239
2,14,44,4.744853820801638
2,14,45,4.937727667788179
2,14,46,4.829953827530719
2,14,47,4.94542219353423
2,14,48,4.768726949239321
2,14,49,4.829978779256875
2,14,50,4.957541005412521
2,14,51,5.054161668665886
2,14,52,4.925127650672907
2,14,53,4.8845651667641885
2,14,54,4.7493659117905205
2,14,55,5.432760719133996
2,14,56,4.574262491954359
2,14,57,4.924229464745464
2,14,58,5.3386303111468685
2,14,59,4.877134115272088
2,14,60,4.88786186000585
2,14,61,4.8836187498537145
2,14,62,4.9375388161205365
2,14,63,4.728782075921591
2,14,64,4.913933148332358
2,14,65,4.91045852911059
2,14,66,4.7413261563779985
2,14,67,4.712620184025746
2,14,68,4.88618584757168
2,14,69,5.3219842371269745
2,14,70,4.87597682621416
2,14,71,4.818483050760677
2,14,72,5.207747940169689
2,14,73,4.813632357080164
2,14,74,4.942827279256875
2,14,75,4.805768304564073
2,14,76,4.74978525438853
2,14,77,4.8778135570509065
2,14,78,5.006639852545349
2,14,79,4.795064245318899
2,14,80,4.932604190315973
2,14,81,4.661003740784084
2,14,82,4.836357215038034
2,14,83,5.085916096547688
2,14,84,4.929091442071386
2,14,85,4.8399362892042115
2,14,86,5.167860914569923
2,14,87,5.040412236395553
2,14,88,4.962613424663545
2,14,89,5.04548589072557
2,14,90,5.163879788326505
2,14,91,4.901663842451726
2,14,92,4.809352116442364
2,14,93,5.1462695876243405
2,14,94,4.8007514290520765
2,14,95,4.9803348453774134
2,14,96,4.709224002340549
2,14,97,4.783885911936805
2,14,98,4.834232736102984
2,14,99,4.754670345231129
2,14,100,4.644388572995903
2,15,1,5.041840192656523
2,15,2,4.940913006582797
2,15,3,4.987118877559976
2,15,4,4.7685127830602685
2,15,5,5.131626371562317
2,15,6,5.086571771942654
2,15,7,5.1290091881217075
2,15,8,5.023938615857226
2,15,9,4.949650954944412
2,15,10,5.374374663984786
2,15,11,4.940770841427735
2,15,12,4.868128954944411
2,15,13,5.162485414277354
2,15,14,4.655463656670567
2,15,15,5.24989159493856
2,15,16,4.923221503218255
2,15,17,4.807025188853129
2,15,18,5.1771281809537735
2,15,19,5.1504970773844345
2,15,20,4.840170223522526
2,15,21,4.608540956699824
2,15,22,4.5680998462551194
2,15,23,5.29381687302516
2,15,24,5.0348285156524275
2,15,25,4.884474083674663
2,15,26,4.922875114833235
2,15,27,4.832782442949092
2,15,28,4.965443266676418
2,15,29,4.80928093651258
2,15,30,4.833443941925101
2,15,31,4.843096072703335
2,15,32,4.961084805441778
2,15,33,4.771748904037448
2,15,34,5.333800754681099
2,15,35,4.963881139262726
2,15,36,4.75322434464599
2,15,37,4.836000825482737
2,15,38,4.9224325939145706
2,15,39,4.963650520918665
2,15,40,4.760987478788765
2,15,41,4.996280678028086
2,15,42,4.687524147015798
2,15,43,4.823221749561146
2,15,44,4.851978362931538
2,15,45,4.784511700263311
2,15,46,4.765112231714452
2,15,47,4.789820247659449
2,15,48,5.033344462404914
2,15,49,5.016912056319484
2,15,50,5.022229712404915
2,15,51,5.06111218651258
2,15,52,5.062826707138677
2,15,53,4.941395656524282
2,15,54,4.955739613370392
2,15,55,5.1629341224400225
2,15,56,4.763089628876535
2,15,57,4.965358487858396
2,15,58,4.751023951726155
2,15,59,5.010891100058513
2,15,60,4.869610535985957
2,15,61,4.952861700409596
2,15,62,5.105272332211819
2,15,63,4.706102299882972
2,15,64,5.123390170421299
2,15,65,5.005502675394967
2,15,66,4.806956417349326
2,15,67,4.825992063341134
2,15,68,4.883686634874196
2,15,69,5.191024493709771
2,15,70,4.952277121562316
2,15,71,4.850210553686365
2,15,72,4.902916892042128
2,15,73,4.825745108250438
2,15,74,4.711678155500293
2,15,75,4.855800073727326
2,15,76,5.245773813194849
2,15,77,4.799893749122293
2,15,78,4.86730114774722
2,15,79,4.749194361907548
2,15,80,4.769413556904622
2,15,81,4.481853371708601
2,15,82,4.957281100204797
2,15,83,5.063917849034522
2,15,84,4.745247499853715
2,15,85,4.730998745172615
2,15,86,4.85796888838502
2,15,87,4.918385021942656
2,15,88,4.786886946898771
2,15,89,4.910827028818022
2,15,90,4.99208982050907
2,15,91,4.8988170778232885
2,15,92,4.699908322410766
2,15,93,4.758648999707431
2,15,94,4.775796564803978
2,15,95,5.146189171737858
2,15,96,4.71629993183148
2,15,97,4.812099994441192
2,15,98,4.928224125073141
2,15,99,4.815936197045055
2,15,100,4.563182621123464
3,1,1,4.797677596401405
3,1,2,5.12414465345231
3,1,3,5.031362811439438
3,1,4,5.090611112931539
3,1,5,4.786481264335869
3,1,6,5.060765481860737
3,1,7,5.151813441778817
3,1,8,5.290157492978349
3,1,9,4.797745369221766
3,1,10,5.021533591720304
3,1,11,4.800003064072556
3,1,12,4.974765320070215
3,1,13,5.029866410181392
3,1,14,5.162597987126974
3,1,15,4.91603237565828
3,1,16,5.166399029695728
3,1,17,4.8547180090696305
3,1,18,4.801892946752486
3,1,19,4.961002432270333
3,1,20,4.86804545552955
3,1,21,4.6253008038326495
3,1,22,4.856798390871854
3,1,23,4.858307059391456
3,1,24,5.281829447191339
3,1,25,4.945364401843183
3,1,26,4.938659911059099
3,1,27,4.820982145991806
3,1,28,5.173918603715622
3,1,29,4.735098723083674
3,1,30,4.623458382826213
3,1,31,4.9789673864833235
3,1,32,4.770140821825628
3,1,33,5.083102853423053
3,1,34,4.9539204869806905
3,1,35,5.168996498098302
3,1,36,5.135701275892334
3,1,37,4.855443643212404
3,1,38,5.262365921884141
3,1,39,5.7340648260678755
3,1,40,5.091393914862492
3,1,41,5.043094102252779
3,1,42,5.592247987126974
3,1,43,5.380711891164423
3,1,44,4.999556955822117
3,1,45,4.947048430807489
3,1,46,5.053437795787009
3,1,47,4.883479415301345
3,1,48,5.022679027940315
3,1,49,4.9455344154476295
3,1,50,4.890985234786425
3,1,51,5.076856870830894
3,1,52,4.985623582504387
3,1,53,5.107036327530719
3,1,54,4.965084064950262
3,1,55,4.879905351813926
3,1,56,4.988039083235811
3,1,57,5.138194899502632
3,1,58,4.869228122293738
3,1,59,4.986364699239321
3,1,60,4.858835762141602
3,1,61,4.852460618929198
3,1,62,5.010247651550614
3,1,63,4.955175832650672
3,1,64,5.2274191868051485
3,1,65,5.3084813939438265
3,1,66,4.980646805734347
3,1,67,4.8931145330602686
3,1,68,4.767616390871855
3,1,69,5.220044845377412
3,1,70,5.125663357957868
3,1,71,4.967419118636628
3,1,72,4.913644953627851
3,1,73,4.995035244148624
3,1,74,4.865291248390871
3,1,75,5.257888931538911
3,1,76,5.121308753510824
3,1,77,5.117102070362784
3,1,78,5.045354552516089
3,1,79,4.782116629607957
3,1,80,5.096314750877705
3,1,81,5.178655666764188
3,1,82,4.997842703774135
3,1,83,4.764451085137506
3,1,84,5.091199435342305
3,1,85,5.012959122293738
3,1,86,4.844333926418958
3,1,87,5.002242659011117
3,1,88,5.093490189145698
3,1,89,5.049053656377998
3,1,90,4.825225766968987
3,1,91,5.016841797688706
3,1,92,4.956739355471034
3,1,93,5.305348914862492
3,1,94,5.149531517846693
3,1,95,4.655223191925101
3,1,96,4.806345501170274
3,1,97,5.075105393504973
3,1,98,5.040819880631949
3,1,99,4.8963650140433
3,1,100,4.759707529842013
3,2,1,4.740372597425394
3,2,2,4.8821119689877115
3,2,3,4.71485442217671
3,2,4,5.214094220889407
3,2,5,4.7165762096255115
3,2,6,5.04215062200117
3,2,7,5.065263067290813
3,2,8,5.3346718238736095
3,2,9,4.816357252486834
3,2,10,5.075674867027501
3,2,11,4.862005692217669
3,2,12,4.868888554856641
3,2,13,5.04274360898186
3,2,14,5.020338825775306
3,2,15,4.930389788619075
3,2,16,5.3227375
3,2,17,4.938875671006436
3,2,18,4.929076324751316
3,2,19,4.940758544177881
3,2,20,5.047262592159157
3,2,21,4.928133108396723
3,2,22,5.013957305002926
3,2,23,4.911946024722059
3,2,24,5.208039284523112
3,2,25,4.964208790374487
3,2,26,4.811524008630777
3,2,27,4.893842357519016
3,2,28,5.248300683879461
3,2,29,4.7747239742539485
3,2,30,4.913167461966061
3,2,31,4.9616168386483315
3,2,32,4.6700734132533634
3,2,33,5.171254296079577
3,2,34,4.895932960795787
3,2,35,4.813758575921591
3,2,36,5.085466701433586
3,2,37,4.859206631070801
3,2,38,5.370529494294909
3,2,39,5.255082772527793
3,2,40,4.929964206114686
3,2,41,4.906695626974837
3,2,42,5.439551508484493
3,2,43,5.327300657987126
3,2,44,5.018289157840842
3,2,45,4.765880476448214
3,2,46,5.004190085283791
3,2,47,4.78842142349327
3,2,48,5.000463915886482
3,2,49,5.048847582943242
3,2,50,4.993610406816852
3,2,51,4.949499359274428
3,2,52,4.995227196021064
3,2,53,5.124421576067875
3,2,54,4.830302160473961
3,2,55,4.745688454359274
3,2,56,4.895099938999415
3,2,57,4.935140641018139
3,2,58,4.817909794763019
3,2,59,4.83396425438853
3,2,60,4.952682244587478
3,2,61,4.793699363516676
3,2,62,4.781419937244002
3,2,63,5.0140004076945575
3,2,64,4.991647105617319
3,2,65,5.039960449970742
3,2,66,4.9755622034815685
3,2,67,5.2118760507606785
3,2,68,4.831597335868928
3,2,69,4.962740622147454
3,2,70,5.133132727179636
3,2,71,4.968334628291398
3,2,72,5.056153289935634
3,2,73,5.015279895114101
3,2,74,5.003513772235225
3,2,75,5.2389549414862495
3,2,76,5.351734265506143
3,2,77,4.900669022820362
3,2,78,5.320419818168519
3,2,79,4.686091758630777
3,2,80,4.9800110724107665
3,2,81,5.259984010971326
3,2,82,5.424736441339965
3,2,83,4.782459489467524
3,2,84,5.166990569192509
3,2,85,4.864834297396136
3,2,86,5.163942767115271
3,2,87,4.934805949093036
3,2,88,5.0406678275307195
3,2,89,5.109192162229373
3,2,90,4.892489293592743
3,2,91,4.79039256787595
3,2,92,4.994017520772381
3,2,93,5.082983732445874
3,2,94,5.185309129754241
3,2,95,4.802086070362784
3,2,96,4.731556695143357
3,2,97,4.919783867173786
3,2,98,4.78610984493856
3,2,99,5.071124652720889
3,2,100,5.038756442949093
3,3,1,5.537770867320069
3,3,2,5.005050966647162
3,3,3,4.84144651974839
3,3,4,5.018881798127559
3,3,5,4.91126296693973
3,3,6,5.098595356933878
3,3,7,5.21398253510825
3,3,8,5.330397771357518
3,3,9,5.511683814365126
3,3,10,4.9443375680222355
3,3,11,5.034347712112345
3,3,12,5.0342036489174955
3,3,13,5.30364072527794
3,3,14,4.873216965769455
3,3,15,5.37027239306612
3,3,16,4.961614084844938
3,3,17,5.067177689584551
3,3,18,5.125159359274429
3,3,19,5.274994651989468
3,3,20,4.882683794909303
3,3,21,5.026049681392627
3,3,22,5.158638330310122
3,3,23,5.16277618285547
3,3,24,4.981212403598595
3,3,25,4.9883124163253365
3,3,26,5.028891984055002
3,3,27,4.9557695944997064
3,3,28,4.9340663105617315
3,3,29,5.049092748098302
3,3,30,5.216584620830895
3,3,31,5.018399569046224
3,3,32,4.934435605763603
3,3,33,4.9529145725570505
3,3,34,5.056923537156231
3,3,35,5.190247774283207
3,3,36,5.578175140140432
3,3,37,4.8822833496196605
3,3,38,5.55963749136922
